Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),wind speed at 120m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa)
2014,2,7,8,30,1.4,-12.81,N/A,46.22,82380
2014,2,7,9,30,1.57,-12.73,N/A,49.64,82360
2014,2,7,10,30,1.06,-12.52,N/A,42.95,82320
2014,2,7,11,30,1.14,-12.52,N/A,28.4,82300
2014,2,7,12,30,0.84,-12.28,N/A,32.95,82310
2014,2,7,13,30,0.58,-12.02,N/A,29.54,82290
2014,2,7,14,30,0.32,-11.61,N/A,57.25,82260
2014,2,7,15,30,0.48,-10.54,N/A,150.25,82250
2014,2,7,16,30,1.33,-7.43,N/A,195.18,82230
2014,2,7,17,30,1.5,-2.59,N/A,168.47,82200
2014,2,7,18,30,1.2,0.78,N/A,172.77,82160
2014,2,7,19,30,0.77,3.11,N/A,106.13,82130
2014,2,7,20,30,1.11,4.1,N/A,42.67,82140
2014,2,7,21,30,0.79,4.75,N/A,85.98,82150
2014,2,7,22,30,2.82,5.38,N/A,74.3,82140
2014,2,7,23,30,3.52,5.72,N/A,84.8,82150
2014,2,8,0,30,1,5.26,N/A,289.42,82240
2014,2,8,1,30,1.68,4.66,N/A,328.11,82300
2014,2,8,2,30,3.12,4.29,N/A,248.72,82300
2014,2,8,3,30,3.06,4.08,N/A,162.45,82300
2014,2,8,4,30,3.11,4.14,N/A,173.17,82320
2014,2,8,5,30,5.44,4.54,N/A,176.07,82300
2014,2,8,6,30,5.76,4.83,N/A,170.01,82300
2014,2,8,7,30,3.12,4.76,N/A,188.43,82300
2014,2,8,8,30,2.97,5.06,N/A,164.55,82320
2014,2,8,9,30,3.06,4.98,N/A,172.44,82290
2014,2,8,10,30,2.48,5.26,N/A,134.51,82260
2014,2,8,11,30,1.36,5.15,N/A,124.52,82260
2014,2,8,12,30,1,4.88,N/A,313.48,82260
2014,2,8,13,30,1.21,4.47,N/A,90.38,82250
2014,2,8,14,30,2.98,5.15,N/A,99.9,82240
2014,2,8,15,30,1.25,4.89,N/A,277.12,82270
2014,2,8,16,30,11.25,6.29,N/A,274.02,82290
2014,2,8,17,30,15.19,7.33,N/A,274.77,82290
2014,2,8,18,30,17.93,7.9,N/A,272.11,82300
2014,2,8,19,30,18.1,8.28,N/A,272.54,82340
2014,2,8,20,30,16.85,8.44,N/A,270.49,82400
2014,2,8,21,30,16.06,8.35,N/A,269.11,82430
2014,2,8,22,30,17.44,8.08,N/A,274.73,82420
2014,2,8,23,30,16.14,7.77,N/A,276.01,82410
2014,2,9,0,30,13.7,7.2,N/A,277.95,82440
2014,2,9,1,30,13.68,6.51,N/A,284.13,82460
2014,2,9,2,30,4.39,6.35,N/A,251.26,82450
2014,2,9,3,30,2.04,6.73,N/A,102.84,82460
2014,2,9,4,30,5.06,7.31,N/A,101.13,82490
2014,2,9,5,30,3.64,4.72,N/A,73.49,82560
2014,2,9,6,30,8.91,-1.74,N/A,37.21,82720
2014,2,9,7,30,5.14,-2.52,N/A,16.56,82800
2014,2,9,8,30,3.27,-2.75,N/A,16.01,82810
2014,2,9,9,30,3.78,-3.29,N/A,36.71,82780
2014,2,9,10,30,2.79,-3.81,N/A,48.98,82740
2014,2,9,11,30,2.11,-3.98,N/A,64.54,82700
2014,2,9,12,30,2.08,-4.07,N/A,70.4,82680
2014,2,9,13,30,1.86,-3.64,N/A,94.92,82650
2014,2,9,14,30,2.71,-3.7,N/A,47.06,82630
2014,2,9,15,30,2.5,-3.51,N/A,47.02,82640
2014,2,9,16,30,2.79,-2.64,N/A,41.21,82650
2014,2,9,17,30,3.1,-1.75,N/A,25.85,82620
2014,2,9,18,30,2.61,-0.48,N/A,32.05,82580
2014,2,9,19,30,3.73,0.31,N/A,26.43,82580
2014,2,9,20,30,3.54,0.68,N/A,13.1,82590
2014,2,9,21,30,3.13,1.02,N/A,22.51,82630
2014,2,9,22,30,3.53,0.72,N/A,22.81,82640
2014,2,9,23,30,4.57,-0.26,N/A,23.55,82690
2014,2,10,0,30,4.86,-1.92,N/A,24.2,82760
2014,2,10,1,30,4.54,-2.92,N/A,22.51,82850
2014,2,10,2,30,4.34,-3.66,N/A,9.11,82900
2014,2,10,3,30,3,-4.02,N/A,31.43,82940
2014,2,10,4,30,1,-3.33,N/A,221.54,82940
2014,2,10,5,30,4.2,-2.94,N/A,188.26,82910
2014,2,10,6,30,5.25,-2.48,N/A,186.87,82880
2014,2,10,7,30,4.79,-1.81,N/A,174.15,82870
2014,2,10,8,30,2.21,-1.08,N/A,136.7,82870
2014,2,10,9,30,3.91,-2.47,N/A,38.29,82870
2014,2,10,10,30,4.2,-3.25,N/A,26.17,82850
2014,2,10,11,30,4.15,-3.87,N/A,13.18,82870
2014,2,10,12,30,3.3,-4.38,N/A,16.16,82880
2014,2,10,13,30,2.67,-4.66,N/A,24.58,82870
2014,2,10,14,30,2.45,-4.77,N/A,25.61,82850
2014,2,10,15,30,2.87,-4.78,N/A,30.41,82860
2014,2,10,16,30,2.57,-4.52,N/A,23.35,82870
2014,2,10,17,30,1.81,-3.77,N/A,32.81,82870
2014,2,10,18,30,1.39,-2.36,N/A,37.73,82850
2014,2,10,19,30,2.27,-1.25,N/A,29.82,82850
2014,2,10,20,30,2.17,-0.15,N/A,13.95,82870
2014,2,10,21,30,2.25,0.27,N/A,357.87,82910
2014,2,10,22,30,2.32,0.64,N/A,17.64,82920
2014,2,10,23,30,3.37,0.12,N/A,34.75,82970
2014,2,11,0,30,3.01,-0.8,N/A,27.64,83050
2014,2,11,1,30,1.48,-1.09,N/A,27.87,83110
2014,2,11,2,30,0.72,-0.91,N/A,247,83120
2014,2,11,3,30,1.96,-0.72,N/A,205.74,83140
2014,2,11,4,30,3.23,-0.55,N/A,200.11,83150
2014,2,11,5,30,3.02,-0.09,N/A,207.53,83150
2014,2,11,6,30,2.68,0.7,N/A,207.74,83140
2014,2,11,7,30,4.86,0.9,N/A,189.93,83130
2014,2,11,8,30,4.85,1.57,N/A,187.54,83110
2014,2,11,9,30,4.02,1,N/A,190.86,83080
2014,2,11,10,30,2.91,0.67,N/A,182.15,83040
2014,2,11,11,30,3.51,1.15,N/A,175.87,83020
2014,2,11,12,30,3.02,1.53,N/A,178.02,83010
2014,2,11,13,30,2.87,1.74,N/A,174.98,82990
2012,1,1,0,30,4.82,1.25,5.76,5.69,83510
2012,1,1,1,30,3.54,0.67,3.47,349.54,83630
2012,1,1,2,30,2.87,0.37,2.93,16.44,83670
2012,1,1,3,30,2.38,-0.11,2.47,50.5,83730
2012,1,1,4,30,3.47,-0.74,3.59,77.39,83780
2012,1,1,5,30,3.5,-1.38,3.08,174.46,83800
2012,1,1,6,30,4.99,-1.63,5.05,148.84,83830
2012,1,1,7,30,5.38,-1.98,5.81,151.24,83840
2012,1,1,8,30,5.05,-1.88,5.73,152.37,83850
2012,1,1,9,30,3.57,-2.24,4.27,159.09,83850
2012,1,1,10,30,3.38,-2.34,4.23,139.45,83850
2012,1,1,11,30,2.16,-2.44,2.46,139.61,83900
2012,1,1,12,30,0.4,-2.72,0.38,272.42,83960
2012,1,1,13,30,1.96,-3.3,1.76,347.56,84030
2012,1,1,14,30,2.57,-3.78,2.45,341.83,84100
2012,1,1,15,30,2,-4.07,2.43,356.85,84190
2012,1,1,16,30,0.98,-3.34,1.03,358.73,84280
2012,1,1,17,30,1.86,-2.42,1.84,6.97,84300
2012,1,1,18,30,3.11,-1.42,3.09,16.69,84330
2012,1,1,19,30,3.13,-0.68,3.14,19.93,84370
2012,1,1,20,30,2.52,-0.25,2.53,22.96,84400
2012,1,1,21,30,1.59,0.32,1.57,13.2,84400
2012,1,1,22,30,1.86,0.64,1.85,344.23,84400
2012,1,1,23,30,2.58,0.59,2.43,342.53,84420
2012,1,2,0,30,2.49,0.04,2.8,66.24,84470
2012,1,2,1,30,3.31,-1.17,3.87,79.79,84510
2012,1,2,2,30,3.84,-2.2,4.12,77.49,84520
2012,1,2,3,30,2.77,-2.43,2.93,77.26,84520
2012,1,2,4,30,1.9,-2.75,1.87,353.84,84530
2012,1,2,5,30,1.55,-3.13,1.53,331.73,84530
2012,1,2,6,30,0.74,-3.36,0.74,359.39,84540
2012,1,2,7,30,0.57,-3.62,0.44,320.96,84570
2012,1,2,8,30,0.8,-4,0.63,275.39,84580
2012,1,2,9,30,1.22,-4.24,1.23,196.4,84560
2012,1,2,10,30,1.62,-4.34,1.83,197.26,84500
2012,1,2,11,30,2.3,-4.12,2.97,183.54,84480
2012,1,2,12,30,2.55,-3.03,3.18,179.58,84480
2012,1,2,13,30,2.76,-1.54,3.29,179.02,84460
2012,1,2,14,30,3.47,0.58,4.05,185.34,84400
2012,1,2,15,30,3.2,0.68,3.74,174.89,84350
2012,1,2,16,30,3.21,2.65,3.62,165.17,84310
2012,1,2,17,30,1.39,3.56,2.04,171.11,84240
2012,1,2,18,30,0.62,4.34,0.4,339.55,84170
2012,1,2,19,30,1.47,4.89,1.09,5.53,84130
2012,1,2,20,30,1.94,5.2,1.63,13.22,84090
2012,1,2,21,30,1.67,5.38,1.46,21.95,84020
2012,1,2,22,30,1.36,5.39,1.03,18.67,83940
2012,1,2,23,30,0.24,5.57,0.17,132.06,83900
2012,1,3,0,30,1.1,5.07,1.34,164.19,83900
2012,1,3,1,30,2.51,5.22,2.68,184.12,83880
2012,1,3,2,30,4.23,8.44,4.29,186.59,83820
2012,1,3,3,30,4.12,11.01,3.71,195.27,83750
2012,1,3,4,30,4.26,12.36,4.13,212.49,83720
2012,1,3,5,30,4.53,12.13,3.95,196.41,83680
2012,1,3,6,30,4.04,12.16,3.64,208.93,83650
2012,1,3,7,30,3.67,12.06,3.12,183.07,83610
2012,1,3,8,30,4.93,12.15,4.46,193.77,83580
2012,1,3,9,30,5.03,12.96,4.78,216.44,83540
2012,1,3,10,30,3.82,13.2,4.52,251.21,83500
2012,1,3,11,30,2.66,10.23,2.26,192.83,83490
2012,1,3,12,30,4,10.97,4.54,225.01,83480
2012,1,3,13,30,3.88,10.83,4.21,210.98,83470
2012,1,3,14,30,1.74,10.17,1.83,233.59,83480
2012,1,3,15,30,1.49,9.99,1.63,127.81,83500
2012,1,3,16,30,1.77,10.5,2.12,129.18,83520
2012,1,3,17,30,1.57,11.21,1.29,91.52,83480
2012,1,3,18,30,3.52,11.42,3.49,107.05,83460
2012,1,3,19,30,1.51,11.91,1.31,84.58,83470
2012,1,3,20,30,1.18,12.5,1.12,196.82,83450
2012,1,3,21,30,5.73,13.18,6.26,313.16,83490
2012,1,3,22,30,9.04,14.11,9.17,296.33,83490
2012,1,3,23,30,8.84,13.49,8.13,287.09,83510
2012,1,4,0,30,14.53,11.65,15.91,289.93,83590
2012,1,4,1,30,9.82,10.55,11.6,279.07,83620
2012,1,4,2,30,12.6,10.68,13.88,283.35,83670
2012,1,4,3,30,10.59,7.13,10.81,59.59,83800
2012,1,4,4,30,8.12,6.4,8.57,74.61,83890
2012,1,4,5,30,1.14,4.84,1.66,116.89,83950
2012,1,4,6,30,1.26,4.61,1.01,287.82,83980
2012,1,4,7,30,1.55,4.22,1.6,254.3,84010
2012,1,4,8,30,2.97,3.42,2.89,191.29,84010
2012,1,4,9,30,3.7,3.08,3.74,177.78,84010
2012,1,4,10,30,3.96,3.29,4.06,184.31,83990
2012,1,4,11,30,4.22,4.39,3.85,198.32,83980
2012,1,4,12,30,3.42,6,3.17,215.39,84000
2012,1,4,13,30,3.17,7.41,2.83,202.55,84020
2012,1,4,14,30,2.58,7.6,2.35,215.68,84010
2012,1,4,15,30,2.53,8.07,2.71,241.46,84000
2012,1,4,16,30,2.51,9.07,2.21,201.22,84000
2012,1,4,17,30,3.28,10.64,2.98,178.85,83950
2012,1,4,18,30,3.36,12.03,3.23,165.6,83910
2012,1,4,19,30,3.47,13.37,3.49,170.79,83880
2012,1,4,20,30,1.64,13.77,2.04,150.89,83860
2012,1,4,21,30,2.58,11.85,2,28.39,83840
2012,1,4,22,30,2.72,9.53,2.66,24.34,83810
2012,1,4,23,30,2.4,8.9,2.21,27.16,83820
2012,1,5,0,30,0.99,8.01,0.8,55.13,83860
2012,1,5,1,30,0.58,8.3,0.56,152.03,83890
2012,1,5,2,30,0.94,9.18,1.52,250.67,83880
2012,1,5,3,30,2.49,10.3,2.87,269.26,83860
2012,1,5,4,30,2.5,10.64,2.51,245.08,83850
2012,1,5,5,30,2.39,10.71,2.29,216.45,83830
2012,1,5,6,30,2.22,10.98,2.02,208.55,83800
2012,1,5,7,30,2.89,11.33,2.62,197.71,83780
2012,1,5,8,30,3.29,10.9,2.91,199,83750
2012,1,5,9,30,3.52,10.46,3.09,210.51,83700
2012,1,5,10,30,4.21,11.21,3.74,209.13,83630
2012,1,5,11,30,5.48,11,5.07,216.82,83580
2012,1,5,12,30,4.77,11.94,4.57,205.84,83550
2012,1,5,13,30,4.55,11.4,4.39,213.88,83490
2012,1,5,14,30,3.78,11.52,3.24,198.01,83430
2012,1,5,15,30,4.82,11.89,4.53,201.21,83380
2012,1,5,16,30,3.36,11.87,3.14,213.76,83340
2012,1,5,17,30,2.7,13.01,2.39,184.13,83260
2012,1,5,18,30,1.53,13.85,1.75,173.67,83180
2012,1,5,19,30,1.51,15.18,1.66,146.96,83110
2012,1,5,20,30,0.52,15.68,0.7,109.46,83060
2012,1,5,21,30,0.45,15.9,0.48,41.52,82990
2012,1,5,22,30,1.32,15.5,1.13,29.03,82920
2012,1,5,23,30,0.96,15.54,1.31,344.69,82900
2012,1,6,0,30,1.93,14.9,2.5,263.68,82890
2012,1,6,1,30,5.83,15.65,5.95,261,82870
2012,1,6,2,30,2.93,14.24,2.94,227.46,82830
2012,1,6,3,30,2.79,13.64,3.27,248.61,82800
2012,1,6,4,30,3.78,12.86,4.22,245.14,82790
2012,1,6,5,30,3.42,12.89,3.49,234.41,82780
2012,1,6,6,30,2.6,12.32,2.28,211.52,82770
2012,1,6,7,30,1.18,11.21,0.82,182.71,82780
2012,1,6,8,30,1.97,10.59,1.68,171.59,82780
2012,1,6,9,30,1.33,9.74,1.23,137.29,82820
2012,1,6,10,30,0.82,7.47,0.94,21.56,82870
2012,1,6,11,30,0.83,6.25,0.57,312.05,82880
2012,1,6,12,30,2.73,7,2.75,240.06,82870
2012,1,6,13,30,1.73,8.28,1.83,350.27,82900
2012,1,6,14,30,7.25,3.67,7.81,79.76,82950
2012,1,6,15,30,3.52,3.18,3.86,129.57,82990
2012,1,6,16,30,1.2,3.47,1.31,101.3,83020
2012,1,6,17,30,4.29,4.12,4.33,58.87,83040
2012,1,6,18,30,4.72,3.98,4.77,56.7,83070
2012,1,6,19,30,4.89,3.8,4.93,58.45,83090
2012,1,6,20,30,3.86,3.68,3.9,56.92,83120
2012,1,6,21,30,3.8,3.54,3.82,71.9,83100
2012,1,6,22,30,4.21,3.18,4.22,73.56,83080
2012,1,6,23,30,3.43,2.73,3.45,75.87,83120
2012,1,7,0,30,3.47,2.33,3.58,79.73,83150
2012,1,7,1,30,4.57,1.74,4.75,82.06,83160
2012,1,7,2,30,3.34,1.11,3.69,116.89,83140
2012,1,7,3,30,1.56,0.58,1.92,133.99,83110
2012,1,7,4,30,0.59,0.12,0.9,132.99,83080
2012,1,7,5,30,0.84,-0.29,0.63,9.21,83050
2012,1,7,6,30,2.48,-0.81,2.31,351.95,83010
2012,1,7,7,30,3.79,-1.19,4.04,348.35,82970
2012,1,7,8,30,3.34,-1.66,3.61,351.77,82950
2012,1,7,9,30,2.64,-1.97,2.8,342.68,82900
2012,1,7,10,30,1.72,-2.26,1.82,336.9,82860
2012,1,7,11,30,1.62,-2.39,1.68,330.89,82840
2012,1,7,12,30,1.59,-2.46,1.63,332.49,82830
2012,1,7,13,30,1.64,-2.55,1.66,341.37,82800
2012,1,7,14,30,1.56,-2.7,1.54,332.13,82770
2012,1,7,15,30,1.93,-2.76,1.92,324.79,82760
2012,1,7,16,30,2.3,-1.94,2.35,330.46,82750
2012,1,7,17,30,3.34,-0.83,3.39,346.03,82730
2012,1,7,18,30,4.21,0.09,4.26,4.36,82720
2012,1,7,19,30,4.37,0.71,4.43,358.87,82730
2012,1,7,20,30,4.73,1.07,4.79,350.93,82770
2012,1,7,21,30,4.24,-0.11,4.39,336.26,82820
2012,1,7,22,30,3.98,0.34,4.24,343.64,82860
2012,1,7,23,30,6.11,0.12,6.29,352.73,82950
2012,1,8,0,30,7.06,-0.24,7.21,349.08,83040
2012,1,8,1,30,5.4,-1.74,5.55,344.78,83120
2012,1,8,2,30,5.31,-2.54,5.44,359.21,83170
2012,1,8,3,30,4.35,-2.61,4.45,359.15,83180
2012,1,8,4,30,6.82,-3.04,6.98,350.95,83230
2012,1,8,5,30,5.04,-3.16,5.19,343.4,83270
2012,1,8,6,30,4.03,-3.09,4.18,337.72,83310
2012,1,8,7,30,3.33,-2.94,3.42,312,83340
2012,1,8,8,30,3.13,-2.7,3.22,325.44,83360
2012,1,8,9,30,4.1,-2.93,4.25,326.82,83350
2012,1,8,10,30,2.75,-3.09,2.85,340.73,83330
2012,1,8,11,30,1.71,-3.6,1.81,320.78,83330
2012,1,8,12,30,0.45,-3.89,0.63,276.68,83350
2012,1,8,13,30,0.67,-4.33,0.52,200.96,83360
2012,1,8,14,30,1.32,-4.81,1.27,199.92,83360
2012,1,8,15,30,1.72,-4.68,1.92,197.55,83380
2012,1,8,16,30,1.42,-3.38,1.41,178.51,83410
2012,1,8,17,30,1.7,-1.81,1.73,173.78,83400
2012,1,8,18,30,1.48,-0.38,1.48,182.87,83370
2012,1,8,19,30,0.61,0.59,0.6,192.76,83350
2012,1,8,20,30,0.63,1.21,0.64,168.65,83340
2012,1,8,21,30,1.6,1.62,1.62,164.82,83340
2012,1,8,22,30,2.25,1.64,2.26,158.2,83330
2012,1,8,23,30,1.99,1.35,1.84,152.89,83360
2012,1,9,0,30,1.64,0.57,1.63,191.75,83400
2012,1,9,1,30,2.37,-0.15,2.41,207.81,83420
2012,1,9,2,30,3.64,0.08,3.72,209.5,83420
2012,1,9,3,30,4.53,-0.72,4.43,200.39,83410
2012,1,9,4,30,4.21,-0.91,4.3,196.5,83430
2012,1,9,5,30,2.19,-0.96,2.15,212.91,83430
2012,1,9,6,30,1.34,-0.9,1.5,245.97,83440
2012,1,9,7,30,1.64,-0.8,1.71,243.4,83450
2012,1,9,8,30,1.84,-0.57,1.61,203.2,83470
2012,1,9,9,30,3,-0.37,2.85,193.84,83480
2012,1,9,10,30,3.25,0,3.14,196.84,83480
2012,1,9,11,30,3.33,0.51,3.05,199.25,83520
2012,1,9,12,30,2.83,0.88,2.72,210.7,83540
2012,1,9,13,30,3.21,1.41,2.95,201.04,83560
2012,1,9,14,30,3.47,2.11,3.09,203.09,83550
2012,1,9,15,30,3.98,2.55,3.56,200.09,83570
2012,1,9,16,30,3.75,3.61,3.45,195.29,83580
2012,1,9,17,30,3.6,4.78,3.28,181.03,83560
2012,1,9,18,30,2.11,5.98,1.92,168.78,83530
2012,1,9,19,30,0.85,6.68,0.82,135.92,83500
2012,1,9,20,30,1.21,7.2,1.28,89.66,83490
2012,1,9,21,30,0.86,7.5,0.87,110.67,83460
2012,1,9,22,30,1.91,7.34,1.9,173.68,83420
2012,1,9,23,30,3.26,7.09,3.11,196.85,83420
2012,1,10,0,30,4.26,5.15,3.96,198.58,83420
2012,1,10,1,30,5.23,5.6,4.89,198.47,83420
2012,1,10,2,30,5.05,5.6,4.7,197.5,83400
2012,1,10,3,30,5.63,5.55,5.26,189.99,83380
2012,1,10,4,30,4.83,5.06,4.37,196.09,83370
2012,1,10,5,30,3.84,4.92,3.43,202.67,83340
2012,1,10,6,30,4.03,4.7,3.77,199.68,83320
2012,1,10,7,30,3.64,4.42,3.5,207.37,83290
2012,1,10,8,30,3.2,4.01,3.13,211.54,83270
2012,1,10,9,30,2.8,3.81,2.73,212.39,83220
2012,1,10,10,30,2.41,3.05,2.41,208.75,83150
2012,1,10,11,30,2.62,3.76,2.6,198.67,83120
2012,1,10,12,30,2.58,3.96,2.4,194.67,83090
2012,1,10,13,30,2.83,4.04,2.67,194.73,83050
2012,1,10,14,30,2.65,3.78,2.63,190.25,82990
2012,1,10,15,30,3.4,4.05,3.27,192.9,82940
2012,1,10,16,30,3.78,6.07,3.75,191.16,82890
2012,1,10,17,30,3.4,7.67,3.56,182.53,82810
2012,1,10,18,30,2.95,9.31,3.25,183.61,82720
2012,1,10,19,30,2.74,10.95,3.16,181.28,82660
2012,1,10,20,30,2.11,12.02,2.52,178.82,82600
2012,1,10,21,30,1.22,12.49,1.67,166.29,82530
2012,1,10,22,30,1.17,12.05,1.29,132.28,82450
2012,1,10,23,30,4.11,12.87,4.47,297.47,82440
2012,1,11,0,30,10.26,11.27,11.21,286.03,82410
2012,1,11,1,30,7.68,11.22,9.23,267.05,82410
2012,1,11,2,30,9.2,11.03,11.04,291.67,82390
2012,1,11,3,30,6.73,10.23,8.38,300.87,82370
2012,1,11,4,30,8.12,9.5,8.22,318.94,82390
2012,1,11,5,30,6.06,8.99,5.31,323.31,82430
2012,1,11,6,30,6.9,8.13,6.77,332.26,82440
2012,1,11,7,30,7.79,8.01,7.53,335.43,82450
2012,1,11,8,30,11.45,6.86,11.52,353.72,82470
2012,1,11,9,30,5.91,3.59,6.9,47.96,82550
2012,1,11,10,30,5.55,1.54,5.98,60.67,82650
2012,1,11,11,30,9.04,-1.37,9.36,26.32,82810
2012,1,11,12,30,8.92,-2.83,9.16,5.87,82930
2012,1,11,13,30,8.72,-3.62,9.01,0.41,83010
2012,1,11,14,30,5.63,-4.9,5.77,12.05,83070
2012,1,11,15,30,7.61,-5.96,7.8,10.97,83130
2012,1,11,16,30,8.3,-6.85,8.51,3.55,83190
2012,1,11,17,30,8.22,-7.08,8.4,5.27,83200
2012,1,11,18,30,7.1,-6.97,7.26,13.3,83190
2012,1,11,19,30,6.13,-6.98,6.27,25.58,83190
2012,1,11,20,30,4.59,-6.88,4.69,24.53,83180
2012,1,11,21,30,5.5,-6.8,5.61,30.97,83140
2012,1,11,22,30,5.58,-6.87,5.69,36.66,83130
2012,1,11,23,30,4.95,-7.62,5.04,33.58,83160
2012,1,12,0,30,4.72,-8.11,4.8,33.48,83210
2012,1,12,1,30,3.73,-8.21,3.78,31.02,83240
2012,1,12,2,30,2.97,-8.42,3,37.63,83240
2012,1,12,3,30,1.54,-8.47,1.55,48.93,83240
2012,1,12,4,30,0.63,-8.37,0.64,72.25,83270
2012,1,12,5,30,1.32,-8.56,1.29,151.21,83270
2012,1,12,6,30,2.99,-9.25,2.95,194.16,83260
2012,1,12,7,30,3.51,-9.78,3.59,191.15,83250
2012,1,12,8,30,3.63,-9.74,3.92,182.03,83220
2012,1,12,9,30,3.46,-9.68,3.82,169.9,83180
2012,1,12,10,30,2.15,-9.48,1.72,179.47,83150
2012,1,12,11,30,1,-7.92,0.8,187.73,83140
2012,1,12,12,30,0.59,-6.19,0.79,264.49,83150
2012,1,12,13,30,1.64,-4.51,2.48,318.29,83150
2012,1,12,14,30,3.24,-2.93,3.81,316.53,83130
2012,1,12,15,30,3.26,-1.96,3.72,324.84,83120
2012,1,12,16,30,2.56,-1.09,3.1,330.97,83100
2012,1,12,17,30,2.32,-0.2,2.96,314.19,83060
2012,1,12,18,30,6.65,1.72,6.9,322.13,83000
2012,1,12,19,30,6.22,2.44,6.4,322.85,82980
2012,1,12,20,30,4.06,2.74,4.15,338.98,82960
2012,1,12,21,30,2.83,2.68,2.85,0.77,82950
2012,1,12,22,30,3.96,1.41,3.99,78.63,82940
2012,1,12,23,30,4.89,1.05,4.11,70.75,82950
2012,1,13,0,30,1.31,0.44,1.75,9.1,83000
2012,1,13,1,30,2.78,-0.42,2.33,183.8,83050
2012,1,13,2,30,2.09,-0.79,1.78,190.43,83070
2012,1,13,3,30,5.35,-0.38,6.74,286.18,83080
2012,1,13,4,30,6.8,-1.09,8.16,282.4,83110
2012,1,13,5,30,8.88,-1.41,9.56,295.63,83120
2012,1,13,6,30,4.99,-0.99,5.73,288.76,83120
2012,1,13,7,30,3.78,-0.5,4.21,306.49,83090
2012,1,13,8,30,5.76,0.17,6.46,305.04,83070
2012,1,13,9,30,6.71,0.75,7.8,323.18,83060
2012,1,13,10,30,4.55,0.29,5.33,310.07,83030
2012,1,13,11,30,1.48,0.28,1.5,235.07,83030
2012,1,13,12,30,2.84,0.67,3.8,315.55,83010
2012,1,13,13,30,5.5,2.2,6.65,322.41,82970
2012,1,13,14,30,4.85,2.22,6.15,318.9,82930
2012,1,13,15,30,0.74,2.22,0.49,159.24,82960
2012,1,13,16,30,0.55,3.09,0.75,16.51,82970
2012,1,13,17,30,4.79,4.6,5.37,303.19,82970
2012,1,13,18,30,1.96,5.18,2.11,311.58,82960
2012,1,13,19,30,7.27,6,7.74,290.25,83000
2012,1,13,20,30,6.43,6.35,6.68,298.22,83010
2012,1,13,21,30,0.9,6.44,1.04,303.74,83040
2012,1,13,22,30,2.65,6.32,2.12,194.39,83020
2012,1,13,23,30,3.63,5.09,3.54,358.2,83060
2012,1,14,0,30,2.11,4.8,2.01,50.07,83100
2012,1,14,1,30,2.5,4.55,2.61,67.82,83120
2012,1,14,2,30,3.24,4.05,3.35,84.36,83120
2012,1,14,3,30,3.18,4,3.42,80.35,83120
2012,1,14,4,30,2.07,4.31,1.8,34.55,83140
2012,1,14,5,30,2.58,4.64,2.87,80.32,83140
2012,1,14,6,30,3.29,3.88,3.64,330.37,83180
2012,1,14,7,30,2.41,3.8,2.88,272.02,83200
2012,1,14,8,30,1.3,4.37,0.98,175.5,83250
2012,1,14,9,30,3.32,3.83,3.46,153.6,83220
2012,1,14,10,30,3.12,2.96,3.25,178.01,83210
2012,1,14,11,30,2.39,1.75,2.31,221.3,83260
2012,1,14,12,30,5.8,4.24,5.43,181.22,83250
2012,1,14,13,30,7.8,4.05,7.43,177.9,83260
2012,1,14,14,30,6.39,4.03,6.08,187.54,83260
2012,1,14,15,30,6.9,4.99,7.14,183.19,83300
2012,1,14,16,30,6.55,6.65,6.35,185.89,83280
2012,1,14,17,30,6.09,7.38,5.93,184.52,83200
2012,1,14,18,30,4.92,8.13,4.85,189.56,83170
2012,1,14,19,30,3.26,9.37,2.93,187.48,83110
2012,1,14,20,30,2.96,9.9,3.13,158.67,83130
2012,1,14,21,30,3.67,10.19,3.96,169.17,83070
2012,1,14,22,30,4.59,9.73,4.52,171.18,82980
2012,1,14,23,30,4.68,9.87,4.51,179.35,82930
2012,1,15,0,30,4.34,9.65,4.46,198.2,82920
2012,1,15,1,30,5.47,9.44,5.37,203.09,82920
2012,1,15,2,30,7.44,9.07,6.85,191.35,82830
2012,1,15,3,30,5.83,9.61,4.62,191.21,82810
2012,1,15,4,30,6.29,9.24,4.6,165.84,82820
2012,1,15,5,30,5.77,9.33,4.4,158.91,82780
2012,1,15,6,30,5.69,7.55,5.04,168.67,82720
2012,1,15,7,30,4.85,7.23,4.38,160.61,82690
2012,1,15,8,30,5.41,6.95,4.66,163.01,82680
2012,1,15,9,30,5.57,7.56,4.93,172.13,82640
2012,1,15,10,30,9.26,7.37,8.99,186.62,82600
2012,1,15,11,30,7.88,6.96,8.29,189.21,82600
2012,1,15,12,30,4.72,6.27,5.27,188.66,82570
2012,1,15,13,30,3.73,4.05,3.49,181.91,82540
2012,1,15,14,30,4.8,4.38,4.69,188.85,82490
2012,1,15,15,30,3.72,5.33,3.65,187.04,82470
2012,1,15,16,30,3.96,6.75,3.99,176.02,82460
2012,1,15,17,30,3.89,8.57,3.99,175.07,82390
2012,1,15,18,30,1.85,10.37,2.03,186.8,82310
2012,1,15,19,30,2.45,11.88,2.69,94.97,82250
2012,1,15,20,30,1.58,13.23,1.87,106.64,82220
2012,1,15,21,30,1.22,13.3,1.38,126.34,82180
